iter	Passed	Remaining
9457	47571	2726
9458	47576	2721
9459	47580	2716
9460	47584	2710
9461	47589	2705
9462	47593	2700
9463	47598	2695
9464	47603	2690
9465	47607	2685
9466	47612	2680
9467	47616	2675
9468	47621	2670
9469	47625	2665
9470	47630	2660
9471	47634	2655
9472	47638	2650
9473	47643	2645
9474	47647	2640
9475	47652	2635
9476	47656	2630
9477	47661	2624
9478	47666	2619
9479	47670	2614
9480	47675	2609
9481	47679	2604
9482	47683	2599
9483	47689	2594
9484	47693	2589
9485	47697	2584
9486	47702	2579
9487	47706	2574
9488	47711	2569
9489	47716	2564
9490	47720	2559
9491	47724	2554
9492	47729	2549
9493	47733	2544
9494	47737	2538
9495	47740	2533
9496	47745	2528
9497	47749	2523
9498	47753	2518
9499	47758	2513
9500	47762	2508
9501	47766	2503
9502	47772	2498
9503	47776	2493
9504	47779	2488
9505	47784	2483
9506	47789	2478
9507	47793	2473
9508	47799	2468
9509	47803	2463
9510	47807	2457
9511	47813	2452
9512	47817	2447
9513	47821	2442
9514	47825	2437
9515	47830	2432
9516	47834	2427
9517	47839	2422
9518	47844	2417
9519	47849	2412
9520	47853	2407
9521	47857	2402
9522	47863	2397
9523	47868	2392
9524	47872	2387
9525	47877	2382
9526	47883	2377
9527	47887	2372
9528	47892	2367
9529	47896	2362
9530	47900	2357
9531	47905	2352
9532	47909	2346
9533	47914	2341
9534	47919	2336
9535	47923	2331
9536	47928	2326
9537	47933	2321
9538	47938	2316
9539	47943	2311
9540	47948	2306
9541	47953	2301
9542	47957	2296
9543	47962	2291
9544	47966	2286
9545	47971	2281
9546	47975	2276
9547	47980	2271
9548	47985	2266
9549	47990	2261
9550	47994	2256
9551	47997	2251
9552	48001	2246
9553	48006	2241
9554	48011	2236
9555	48015	2230
9556	48020	2225
9557	48025	2220
9558	48030	2215
9559	48035	2210
9560	48039	2205
9561	48044	2200
9562	48048	2195
9563	48052	2190
9564	48056	2185
9565	48061	2180
9566	48066	2175
9567	48070	2170
9568	48074	2165
9569	48078	2160
9570	48084	2155
9571	48088	2150
9572	48092	2145
9573	48097	2140
9574	48101	2135
9575	48106	2130
9576	48110	2124
9577	48115	2119
9578	48119	2114
9579	48124	2109
9580	48127	2104
9581	48132	2099
9582	48136	2094
9583	48141	2089
9584	48145	2084
9585	48149	2079
9586	48155	2074
9587	48160	2069
9588	48164	2064
9589	48168	2059
9590	48173	2054
9591	48177	2049
9592	48182	2044
9593	48186	2039
9594	48191	2034
9595	48196	2029
9596	48201	2024
9597	48206	2019
9598	48210	2014
9599	48214	2008
9600	48219	2003
9601	48224	1998
9602	48228	1993
9603	48233	1988
9604	48237	1983
9605	48242	1978
9606	48247	1973
9607	48252	1968
9608	48256	1963
9609	48260	1958
9610	48265	1953
9611	48269	1948
9612	48274	1943
9613	48278	1938
9614	48282	1933
9615	48286	1928
9616	48291	1923
9617	48295	1918
9618	48299	1913
9619	48304	1908
9620	48309	1903
9621	48313	1898
9622	48318	1892
9623	48322	1887
9624	48326	1882
9625	48332	1877
9626	48335	1872
9627	48339	1867
9628	48344	1862
9629	48348	1857
9630	48353	1852
9631	48357	1847
9632	48362	1842
9633	48367	1837
9634	48372	1832
9635	48377	1827
9636	48383	1822
9637	48386	1817
9638	48391	1812
9639	48396	1807
9640	48400	1802
9641	48404	1797
9642	48409	1792
9643	48414	1787
9644	48418	1782
9645	48422	1777
9646	48427	1772
9647	48432	1767
9648	48436	1761
9649	48441	1756
9650	48445	1751
9651	48450	1746
9652	48454	1741
9653	48458	1736
9654	48463	1731
9655	48467	1726
9656	48472	1721
9657	48477	1716
9658	48483	1711
9659	48488	1706
9660	48494	1701
9661	48498	1696
9662	48502	1691
9663	48507	1686
9664	48512	1681
9665	48516	1676
9666	48521	1671
9667	48525	1666
9668	48529	1661
9669	48533	1656
9670	48538	1651
9671	48542	1646
9672	48549	1641
9673	48553	1636
9674	48557	1631
9675	48561	1626
9676	48565	1621
9677	48569	1615
9678	48574	1610
9679	48579	1605
9680	48584	1600
9681	48589	1595
9682	48594	1590
9683	48599	1585
9684	48604	1580
9685	48609	1575
9686	48613	1570
9687	48618	1565
9688	48622	1560
9689	48626	1555
9690	48630	1550
9691	48635	1545
9692	48639	1540
9693	48643	1535
9694	48647	1530
9695	48651	1525
9696	48656	1520
9697	48662	1515
9698	48666	1510
9699	48671	1505
9700	48677	1500
9701	48680	1495
9702	48685	1490
9703	48689	1485
9704	48693	1480
9705	48698	1475
9706	48701	1470
9707	48706	1465
9708	48712	1460
9709	48716	1454
9710	48721	1449
9711	48726	1444
9712	48730	1439
9713	48734	1434
9714	48738	1429
9715	48743	1424
9716	48746	1419
9717	48751	1414
9718	48755	1409
9719	48761	1404
9720	48765	1399
9721	48769	1394
9722	48774	1389
9723	48779	1384
9724	48783	1379
9725	48787	1374
9726	48791	1369
9727	48797	1364
9728	48801	1359
9729	48806	1354
9730	48812	1349
9731	48815	1344
9732	48819	1339
9733	48823	1334
9734	48829	1329
9735	48833	1324
9736	48838	1319
9737	48842	1314
9738	48845	1309
9739	48850	1304
9740	48854	1298
9741	48858	1293
9742	48865	1288
9743	48869	1283
9744	48874	1278
9745	48879	1273
9746	48883	1268
9747	48888	1263
9748	48892	1258
9749	48898	1253
9750	48902	1248
9751	48906	1243
9752	48911	1238
9753	48916	1233
9754	48921	1228
9755	48925	1223
9756	48930	1218
9757	48934	1213
9758	48940	1208
9759	48946	1203
9760	48950	1198
9761	48955	1193
9762	48960	1188
9763	48964	1183
9764	48969	1178
9765	48974	1173
9766	48978	1168
9767	48982	1163
9768	48987	1158
9769	48992	1153
9770	48996	1148
9771	49002	1143
9772	49006	1138
9773	49012	1133
9774	49016	1128
9775	49021	1123
9776	49025	1118
9777	49030	1113
9778	49034	1108
9779	49039	1103
9780	49043	1098
9781	49047	1093
9782	49052	1088
9783	49056	1083
9784	49060	1077
9785	49066	1072
9786	49070	1067
9787	49074	1062
9788	49078	1057
9789	49082	1052
9790	49087	1047
9791	49092	1042
9792	49096	1037
9793	49102	1032
9794	49107	1027
9795	49111	1022
9796	49116	1017
9797	49121	1012
9798	49125	1007
9799	49130	1002
9800	49135	997
9801	49140	992
9802	49144	987
9803	49148	982
9804	49153	977
9805	49158	972
9806	49161	967
9807	49166	962
9808	49171	957
9809	49174	952
9810	49179	947
9811	49183	942
9812	49187	937
9813	49191	932
9814	49196	927
9815	49200	922
9816	49207	917
9817	49211	912
9818	49216	907
9819	49220	902
9820	49225	897
9821	49228	892
9822	49235	887
9823	49239	882
9824	49243	877
9825	49249	872
9826	49253	867
9827	49257	862
9828	49261	857
9829	49266	852
9830	49270	846
9831	49274	841
9832	49278	836
9833	49281	831
9834	49286	826
9835	49291	821
9836	49296	816
9837	49301	811
9838	49305	806
9839	49310	801
9840	49316	796
9841	49321	791
9842	49327	786
9843	49331	781
9844	49335	776
9845	49339	771
9846	49344	766
9847	49348	761
9848	49353	756
9849	49357	751
9850	49361	746
9851	49366	741
9852	49372	736
9853	49376	731
9854	49380	726
9855	49384	721
9856	49389	716
9857	49393	711
9858	49398	706
9859	49402	701
9860	49407	696
9861	49411	691
9862	49416	686
9863	49421	681
9864	49425	676
9865	49431	671
9866	49435	666
9867	49440	661
9868	49445	656
9869	49449	651
9870	49454	646
9871	49457	641
9872	49462	636
9873	49467	631
9874	49471	626
9875	49475	621
9876	49480	616
9877	49484	611
9878	49489	606
9879	49493	601
9880	49498	596
9881	49503	591
9882	49508	586
9883	49513	581
9884	49517	576
9885	49523	571
9886	49526	566
9887	49530	561
9888	49534	556
9889	49539	550
9890	49543	545
9891	49548	540
9892	49552	535
9893	49557	530
9894	49562	525
9895	49566	520
9896	49570	515
9897	49574	510
9898	49579	505
9899	49584	500
9900	49589	495
9901	49593	490
9902	49598	485
9903	49602	480
9904	49607	475
9905	49612	470
9906	49615	465
9907	49619	460
9908	49623	455
9909	49631	450
9910	49634	445
9911	49639	440
9912	49643	435
9913	49647	430
9914	49652	425
9915	49656	420
9916	49660	415
9917	49665	410
9918	49670	405
9919	49674	400
9920	49679	395
9921	49682	390
9922	49687	385
9923	49691	380
9924	49696	375
9925	49700	370
9926	49705	365
9927	49710	360
9928	49713	355
9929	49719	350
9930	49723	345
9931	49727	340
9932	49731	335
9933	49736	330
9934	49739	325
9935	49743	320
9936	49748	315
9937	49753	310
9938	49757	305
9939	49762	300
9940	49765	295
9941	49771	290
9942	49774	285
9943	49779	280
9944	49783	275
9945	49787	270
9946	49792	265
9947	49796	260
9948	49801	255
9949	49806	250
9950	49811	245
9951	49816	240
9952	49820	235
9953	49825	230
9954	49829	225
9955	49834	220
9956	49839	215
9957	49844	210
9958	49849	205
9959	49854	200
9960	49858	195
9961	49863	190
9962	49868	185
9963	49872	180
9964	49876	175
9965	49880	170
9966	49885	165
9967	49889	160
9968	49894	155
9969	49899	150
9970	49903	145
9971	49908	140
9972	49912	135
9973	49917	130
9974	49922	125
9975	49925	120
9976	49930	115
9977	49934	110
9978	49937	105
9979	49942	100
9980	49947	95
9981	49952	90
9982	49956	85
9983	49961	80
9984	49965	75
9985	49970	70
9986	49974	65
9987	49979	60
9988	49984	55
9989	49988	50
9990	49993	45
9991	49998	40
9992	50002	35
9993	50007	30
9994	50012	25
9995	50017	20
9996	50021	15
9997	50025	10
9998	50029	5
9999	50034	0
